Volatility,Node,Date,Sit,INV,DNG,QNG,HHDiffit,Ft,COT,HHst,TFE,,,
0.027361637,South Central,2/19/2016,3.49,1024,148294.25,255007.50,-1.550,1.875,1034296,1.94,321,,,
0.005993757,South Central,2/26/2016,3.49,1020,148294.25,255007.50,-1.670,1.777,1042618,1.82,322,,,
0.002294812,South Central,3/4/2016,3.32,1024,147405.50,267218.25,-1.750,1.687,1072608,1.57,323,,,
0.0016,South Central,3/11/2016,3.32,1043,147405.50,267218.25,-1.680,1.753,1109271,1.64,324,,,
0.007971939,South Central,3/18/2016,3.32,1061,147405.50,267218.25,-1.530,1.876,1070818,1.79,325,,,
0,South Central,3/25/2016,3.32,1065,147405.50,267218.25,-1.530,1.823,1073459,1.79,326,,,
0.055363322,South Central,4/1/2016,3.03,1084,101873.20,207401.60,-1.170,1.932,1094070,1.86,327,,,
0.007305136,South Central,4/8/2016,3.03,1101,101873.20,207401.60,-1.070,1.974,1131760,1.96,328,,,
0.003144379,South Central,4/15/2016,3.03,1115,101873.20,207401.60,-1.130,1.965,1157059,1.9,329,,,
7.83147E-05,South Central,4/22/2016,3.03,1140,101873.20,207401.60,-1.120,2.061,1098995,1.91,330,,,
7.97194E-05,South Central,4/29/2016,3.03,1164,101873.20,207401.60,-1.110,2.069,1106944,1.92,331,,,
0.005194384,South Central,5/6/2016,2.99,1182,141447.75,266769.00,-1.030,2.089,1073563,1.96,332,,,
0.001508153,South Central,5/13/2016,2.99,1199,141447.75,266769.00,-0.990,2.136,1088763,2,333,,,
0.012345679,South Central,5/20/2016,2.99,1216,141447.75,266769.00,-1.100,2.036,1076282,1.89,334,,,
0.002066116,South Central,5/27/2016,2.99,1233,141447.75,266769.00,-1.150,2.032,1075414,1.84,335,,,
0.014820416,South Central,6/3/2016,3.16,1244,67302.50,255440.25,-1.010,2.356,1051119,2.15,336,,,
0.043231056,South Central,6/10/2016,3.16,1253,67302.50,255440.25,-0.800,2.516,1073841,2.36,337,,,
0.08265625,South Central,6/17/2016,3.16,1255,67302.50,255440.25,-0.570,2.597,1075469,2.59,338,,,
0.078793475,South Central,6/24/2016,3.16,1253,67302.50,255440.25,-0.410,2.71,1063784,2.75,339,,,
2.914931588,South Central,7/1/2016,4,1246,66996.40,210456.80,-1.110,2.881,1057182,2.89,340,,,
0.00397695,South Central,7/8/2016,4,1253,66996.40,210456.80,-1.180,2.782,1022505,2.82,341,,,
7.18184E-05,South Central,7/15/2016,4,1251,66996.40,210456.80,-1.190,2.731,1007203,2.81,342,,,
0.000282466,South Central,7/22/2016,4,1233,66996.40,210456.80,-1.210,2.715,960843,2.79,343,,,
0.002458848,South Central,7/29/2016,4,1207,66996.40,210456.80,-1.150,2.776,1008978,2.85,344,,,
0.024499055,South Central,8/5/2016,3.85,1197,80391.75,262106.00,-0.970,2.79,1055048,2.88,345,,,
0.012860028,South Central,8/12/2016,3.85,1185,80391.75,262106.00,-1.080,2.612,1097985,2.77,346,,,
0.001371742,South Central,8/19/2016,3.85,1171,80391.75,262106.00,-1.120,2.617,1069552,2.73,347,,,
0.00645727,South Central,8/26/2016,3.85,1169,80391.75,262106.00,-1.030,2.791,1037375,2.82,348,,,
0.009425959,South Central,9/2/2016,4.07,1160,118456.40,200167.80,-1.130,2.83,1052129,2.94,349,,,
0.003837419,South Central,9/9/2016,4.07,1169,118456.40,200167.80,-1.200,2.749,1033073,2.87,350,,,
0.015625,South Central,9/16/2016,4.07,1167,118456.40,200167.80,-1.050,2.918,1083994,3.02,351,,,
0.007346939,South Central,9/23/2016,4.07,1161,118456.40,200167.80,-0.960,2.997,1067097,3.11,352,,,
0.010850694,South Central,9/30/2016,4.07,1181,118456.40,200167.80,-1.060,2.962,1103354,3.01,353,,,
8.89996E-05,South Central,10/7/2016,3.98,1212,134166.25,255854.25,-1.070,3.034,1135059,2.91,354,,,
0.059044458,South Central,10/14/2016,3.98,1250,134166.25,255854.25,-0.810,3.268,1184871,3.17,355,,,
0.001371742,South Central,10/21/2016,3.98,1284,134166.25,255854.25,-0.840,3.162,1143189,3.14,356,,,
0.25,South Central,10/28/2016,3.98,1318,134166.25,255854.25,-1.260,2.841,1153045,2.72,357,,,
0.139140842,South Central,11/4/2016,4.23,1343,135514.00,245415.50,-1.730,2.851,1172127,2.5,358,,,
0.026195329,South Central,11/11/2016,4.23,1363,135514.00,245415.50,-2.010,2.693,1193024,2.22,359,,,
0.011979901,South Central,11/18/2016,4.23,1370,135514.00,245415.50,-1.790,2.754,1157763,2.44,360,,,
0.031959052,South Central,11/25/2016,4.23,1367,135514.00,245415.50,-1.470,2.986,1153565,2.76,361,,,
0.093710954,South Central,12/2/2016,4.23,1363,125700.60,197464.60,-1.020,3.368,1200726,3.21,362,,,
0.221453287,South Central,12/9/2016,4.23,1314,125700.60,197464.60,-0.540,3.667,1240708,3.69,363,,,
0.049382716,South Central,12/16/2016,4.23,1248,125700.60,197464.60,-0.660,3.484,1208078,3.57,364,,,
0.008264463,South Central,12/23/2016,4.23,1157,125700.60,197464.60,-0.720,3.479,1221230,3.51,365,,,
0.0625,South Central,12/30/2016,4.23,1171,125700.60,197464.60,-0.540,3.804,1255674,3.69,366,,,
